date,build_year,dong,jibun,floor,use_area,total_deposit
202008,2016,마장동,388-22,4,24.18,15000
202008,2016,마장동,566-31,4,26.64,22500
202008,2003,마장동,777-8,5,29.27,18560
202008,1997,행당동,299-9,3,48.84,22000
202008,2016,행당동,296-24,6,26.76,17097
202008,2020,행당동,320-45,5,25.31,20000
202008,2014,행당동,168-30,3,48.99,29000
202008,1994,행당동,304-7,3,51.05,21000
202008,2011,행당동,306-5,2,61.11,31000
202008,2003,행당동,1-32,3,44.76,17926
202008,2013,행당동,168-7,2,16.22,18560
202008,1994,행당동,304-7,4,57.31,23000
202008,2018,행당동,286-25,8,14.013,16800
202008,2002,행당동,01-23,4,19.94,14121
202008,2014,행당동,168-2,3,15.46,10585
202008,2016,행당동,296-24,2,55.73,12000
202008,2016,행당동,296-24,4,55.73,16707
202008,2003,행당동,300-9,3,79.175,27000
202008,2018,행당동,286-25,8,14.042,16800
202008,1986,행당동,116-11,3,83.13,35000
202008,2019,행당동,302-1,2,46.65,35000
202008,2013,행당동,168-29,3,46.64,25560
202008,2014,행당동,296-14,4,16.98,15292
202008,2002,응봉동,193-91,2,66.86,30000
202008,1996,응봉동,265-309,3,26.02,7000
202008,1989,응봉동,193-100,1,51.18,9780
202008,1993,응봉동,265-39,3,28.22,3500
202008,1993,응봉동,265-105,2,59.33,14500
202008,1997,응봉동,265-82,2,59.91,10000
202008,2002,응봉동,264-93,1,57.52,18000
202008,2003,응봉동,193-117,4,59.05,23000
202008,1996,금호동1가,52,1,36.31,12000
202008,1997,금호동1가,5,3,41.88,17926
202008,1999,금호동1가,19,4,29.51,14170
202008,1997,금호동1가,157,1,35.18,11780
202008,2015,금호동2가,657-1,3,57.67,40000
202008,1991,금호동2가,421-21,1,44.99,18634
202008,2005,금호동2가,506,2,52.12,15000
202008,2005,금호동2가,506,1,52.96,11000
202008,1993,금호동3가,1237-2,-1,27.18,7000
202008,2000,금호동3가,907-2,3,31.3,11780
202008,1999,금호동3가,936,2,41.35,18560
202008,1986,금호동3가,498-1,2,43.32,15000
202008,2005,금호동3가,937,3,45.95,19000
202008,1991,금호동3가,551,1,37.02,16000
202008,1999,금호동3가,936,3,46.71,17634
202008,2015,금호동3가,626-1,3,50.41,25000
202008,1992,금호동3가,1265-10,-1,30.51,9500
202008,2007,금호동4가,1402-2,5,47.83,26707
202008,1991,옥수동,218-15,-1,34.65,13207
202008,1981,성수동1가,656-1264,1,57.32,15000
202008,1990,성수동1가,656-1201,1,45.26,26097
202008,2003,성수동1가,16-43,4,74.76,43000
202008,2003,성수동1가,16-47,4,59.52,31000
202008,2013,성수동1가,656-28,4,52.51,29400
202008,1978,성수동1가,685-260,2,81.22,40487
202008,2002,성수동1가,13-45,2,32.25,20000
202008,1982,성수동1가,656-11,1,47.97,20000
202008,2012,성수동1가,656-700,5,16.81,15634
202008,1990,성수동1가,656-1804,1,36.66,18000
202008,2012,성수동1가,656-1106,2,15.17,13207
202008,2015,성수동1가,656-2002,5,29.74,21000
202008,1992,성수동1가,668-33,2,58.4,18522
202008,1983,성수동1가,Oct-72,2,59.76,20000
202008,1992,성수동1가,668-33,2,58.4,18520
202008,2018,성수동1가,656-1170,3,29.48,31268
202008,2015,성수동1가,33-78,5,26.85,21700
202008,1990,성수동1가,656-319,1,36.51,25000
202008,2015,성수동1가,33-78,5,26.85,23163
202008,2006,성수동1가,357,3,43.89,16700
202008,2004,성수동2가,321-81,4,60.32,22000
202008,2016,성수동2가,299-174,3,46.34,31500
202008,1983,성수동2가,590-1,1,47.52,18000
202008,2011,성수동2가,299-51,2,19.11,14170
202008,2015,성수동2가,299-80,4,44.28,32000
202008,2011,성수동2가,299-51,4,27.26,13707
202008,2012,성수동2가,289-244,2,17.8,16634
202008,2012,성수동2가,321-64,4,29.04,20000
202008,1993,성수동2가,484,2,45.07,19000
202008,2016,성수동2가,299-175,4,29.88,23500
202008,1995,성수동2가,224-6,1,26.28,7939
202008,1994,성수동2가,299-247,3,57.79,21000
202008,2011,성수동2가,299-51,4,19.11,14170
202008,2016,성수동2가,299-175,6,29.88,24000
202008,2003,성수동2가,216-23,3,64.85,23000
202008,2016,성수동2가,299-174,6,29.88,22000
202008,2017,성수동2가,299-168,5,15.3317,19560
202008,2003,성수동2가,216-24,3,63.12,22000
202008,2018,성수동2가,299-221,3,52.69,42000
202008,1985,성수동2가,269-236,2,54,27560
202008,1984,성수동2가,309-50,2,48.6,22000
202008,2016,성수동2가,299-178,6,28.16,22500
202008,2020,성수동2가,289-162,2,28.66,21500
202008,1993,성수동2가,391-5,1,39.33,12000
202008,2020,성수동2가,289-162,2,27.31,22500
202008,2020,성수동2가,289-162,5,29.94,29000
202008,2020,성수동2가,289-162,4,29.94,29000
202008,2020,성수동2가,289-162,3,27.31,23000
202008,1983,성수동2가,590-1,1,47.52,13000
202008,1985,성수동2가,269-236,2,54,20000
202008,2014,성수동2가,299-82,3,14.85,8400
202008,2018,성수동2가,269-105,7,48.73,36341
202008,2012,성수동2가,315-44,4,28.583,14000
202008,2018,송정동,67-25,3,28.64,24000
202008,2018,송정동,67-25,3,28.64,24000
202009,2014,홍익동,367,2,28.49,22000
202009,2013,홍익동,101-1,6,21.605,28000
202009,2015,홍익동,368,4,25.11,23914
202009,1996,도선동,332,1,57.15,27000
202009,2012,도선동,314,3,14.5,15780
202009,2012,도선동,314,5,12.66,14512
202009,2018,마장동,775-2,7,27.5,25804
202009,2013,마장동,339-11,5,21.39,22512
202009,1983,마장동,798-4,1,65.85,30000
202009,2012,마장동,816-49,3,12.101,13268
202009,1984,마장동,793-22,1,77.41,25926
202009,1993,사근동,309-69,2,33.93,16000
202009,2006,사근동,213-20,4,31.59,15000
202009,2004,사근동,213-2,4,23.81,8000
202009,2004,사근동,213-2,4,23.81,8000
202009,2004,사근동,213-2,4,27.29,8000
202009,2004,사근동,213-2,3,13.53,6500
202009,2004,사근동,188-6,3,16.68,11780
202009,2015,행당동,302-22,3,29.64,21853
202009,2004,행당동,01-25,1,75.79,8000
202009,2011,행당동,317-132,2,73.79,39000
202009,2013,행당동,168-29,4,46.64,23000
202009,2014,행당동,302-27,3,37.77,24000
202009,2014,행당동,302-27,3,37.77,24000
202009,2004,행당동,1-43,4,56.78,12243
202009,2003,행당동,300-9,1,20.79,12700
202009,2003,응봉동,193-9,2,72.48,30000
202009,2003,응봉동,193-9,2,72.48,30000
202009,1994,응봉동,265-69,-1,51.09,12500
202009,2003,응봉동,193-119,2,51.01,25000
202009,1999,응봉동,193-134,2,53.85,23170
202009,1992,응봉동,265-114,2,33.63,13707
202009,1994,응봉동,265-102,1,58.31,13000
202009,1994,응봉동,265-65,-1,30.45,3000
202009,2000,금호동1가,20,1,21.81,12707
202009,1996,금호동1가,65,2,29.41,14000
202009,1996,금호동1가,167-23,1,39.12,16000
202009,1996,금호동1가,167-23,1,39.12,15750
202009,1995,금호동1가,21-2,3,35.32,8000
202009,1999,금호동1가,1-160,2,51.12,18000
202009,1998,금호동2가,508-2,4,63.49,21000
202009,2002,금호동2가,791,3,34.59,18097
202009,2003,금호동2가,421-33,2,60.36,34268
202009,2002,금호동2가,501-11,1,68.7,15000
202009,2002,금호동3가,508-1,2,60.68,30000
202009,1995,금호동3가,48,1,43.5,18000
202009,1992,금호동3가,206,2,50.39,18000
202009,2004,금호동3가,541,3,70.86,22000
202009,1994,금호동3가,980,-1,51.41,15000
202009,1997,금호동3가,625-1,2,60.75,21000
202009,1994,금호동3가,1186,1,32.87,11000
202009,1986,금호동3가,498-1,2,43.32,15000
202009,1992,금호동3가,Jan-94,2,49.01,18000
202009,1999,금호동3가,934,2,41.88,19560
202009,1995,금호동3가,86,1,44.67,16134
202009,2003,금호동4가,1150,2,67.96,13000
202009,1987,옥수동,466,3,188.56,92804
202009,2008,옥수동,227-6,5,60,35024
202009,2008,옥수동,227-6,5,60,35024
202009,1987,옥수동,466,2,150.76,34268
202009,1987,옥수동,466,3,164.62,80000
202009,2017,성수동1가,656-314,4,29.34,25700
202009,2006,성수동1가,190,4,33.58,21707
202009,2012,성수동1가,656-1204,3,23.05,18560
202009,2006,성수동1가,410-8,2,18,7800
202009,2007,성수동1가,14-67,3,47.04,30000
202009,1982,성수동1가,685-185,1,57.19,15750
202009,2018,성수동1가,656-1170,4,28.87,25725
202009,2017,성수동1가,656-1041,4,28.4,24600
202009,2018,성수동1가,656-1170,4,29.48,24000
202009,2007,성수동1가,668-114,5,68.88,44000
202009,2018,성수동1가,13-163,8,16.38,22365
202009,2006,성수동1가,190,5,18.03,12007
202009,1991,성수동1가,463-9,2,33.67,9000
202009,2006,성수동1가,301,2,56.1,23500
202009,2012,성수동1가,07-22,3,29.53,19000
202009,2001,성수동1가,685-251,4,28.31,16000
202009,2017,성수동1가,656-1040,5,28.44,26200
202009,2012,성수동1가,656-1204,3,29.72,21000
202009,2008,성수동1가,13-124,3,60.26,27000
202009,2002,성수동1가,13-45,2,32.25,18000
202009,1989,성수동1가,656-322,1,58.23,31000
202009,1991,성수동1가,236-1,4,33.39,13000
202009,2011,성수동1가,656-972,4,14.08,14170
202009,1992,성수동1가,236-12,1,39.57,14000
202009,2007,성수동1가,Feb-35,2,84.85,28500
202009,1997,성수동1가,449-1,4,43.74,16000
202009,2020,성수동2가,289-162,6,29.94,29000
202009,1989,성수동2가,268-5,3,57.6,20000
202009,1983,성수동2가,265-4,1,50.94,22487
202009,2012,성수동2가,321-52,4,18.43,15634
202009,2020,성수동2가,289-162,5,29.94,29000
202009,2016,성수동2가,289-198,3,27.21,19950
202009,2002,성수동2가,289-73,3,55.98,15512
202009,2020,성수동2가,289-162,4,29.94,29000
202009,1986,성수동2가,269-9,3,63.18,20000
202009,2016,성수동2가,299-29,3,29.975,26000
202009,2019,성수동2가,299-227,3,23.53,25414
202009,1992,성수동2가,634-1,1,45.09,13000
202009,1983,성수동2가,269-207,1,52.01,18000
202009,2003,성수동2가,216-24,3,63.12,22000
202009,2012,성수동2가,321-92,5,19.4,11000
202009,1978,성수동2가,572-7,1,53.32,11000
202009,2016,성수동2가,299-29,5,29.9725,25200
202009,1989,성수동2가,269-107,3,19.35,8000
202009,2016,성수동2가,299-163,4,34.15,26560
202009,1985,성수동2가,338-4,2,65.52,20000
202009,2017,성수동2가,255-4,6,29.82,23500
202009,2017,성수동2가,299-150,3,29.76,15634
202009,2016,성수동2가,289-167,5,28.6,24150
202009,1997,송정동,72-217,1,22.32,6600
202009,2011,송정동,72-53,3,65.49,26878
202009,2016,송정동,66-97,2,29.9,21000
202009,2003,용답동,Aug-80,2,38.94,19000
202009,2010,용답동,Jul-56,3,82.41,23487
202009,2020,용답동,228-8,10,23.73,26500
202010,1999,하왕십리동,890-97,2,52.99,17412
202010,1977,홍익동,125,4,60.36,26000
202010,2018,홍익동,125-1,9,29.54,32500
202010,2012,홍익동,364,2,14.87,14243
202010,2012,홍익동,302-3,3,15.54,9340
202010,2011,도선동,329-12,5,12.04,12292
202010,2011,도선동,329-1,4,12.07,12780
202010,2011,도선동,329-12,4,12.04,12292
202010,1984,마장동,793-23,1,66.4,23000
202010,2013,마장동,797-19,3,14.83,15707
202010,2003,마장동,777-8,4,42.77,18000
202010,2011,마장동,564-8,4,13.5,8000
202010,2016,마장동,566-31,2,29.2,23500
202010,2015,마장동,767-13,7,48.19,31000
202010,2015,마장동,767-13,7,48.19,31000
202010,2004,사근동,213-2,5,46.34,14000
202010,2004,사근동,213-2,5,46.34,8000
202010,2004,사근동,213-2,5,49.79,17390
202010,2004,사근동,213-2,5,49.79,13000
202010,2006,사근동,213-20,4,24.87,8000
202010,2014,행당동,302-27,3,29.01,20000
202010,1993,행당동,03-18,4,57.31,34195
202010,2018,행당동,286-25,10,14.042,16250
202010,2011,행당동,317-132,2,74.26,31500
202010,2007,행당동,311-30,3,66.62,35000
202010,2003,행당동,1,2,78.76,32000
202010,2014,행당동,302-27,2,29.01,21000
202010,2018,행당동,286-25,10,14.08,18500
202010,2014,행당동,168-2,4,30.455,18048
202010,2003,행당동,1,2,78.76,32000
202010,2001,행당동,306-23,3,66.18,33000
202010,2001,행당동,306-23,3,66.18,33000
202010,1994,행당동,304-7,1,22.96,7000
202010,2003,행당동,303-3,2,63.21,29400
202010,2015,행당동,304-21,3,16.17,13000
202010,2016,행당동,311-7,5,28.8,29400
202010,2015,행당동,12-05,5,20.2,20560
202010,2018,행당동,286-25,9,14.013,16800
202010,2003,응봉동,193-13,2,68.4,23000
202010,1996,응봉동,265-145,2,47.22,8500
202010,1993,응봉동,265-91,1,31.82,5500
202010,1993,응봉동,193-189,2,30.44,10000
202010,1996,금호동1가,131-4,1,41.58,16000
202010,1993,금호동1가,53,3,59.4,20000
202010,1999,금호동1가,1-155,1,42.33,15334
202010,1999,금호동1가,1-155,-1,37.52,13207
202010,2008,금호동2가,656,3,68.4,45000
202010,1998,금호동2가,508-2,1,78.13,13000
202010,1993,금호동3가,1187,-1,41.52,5500
202010,2003,금호동3가,781-3,4,45,10000
202010,2002,금호동3가,1344-39,2,53.11,16000
202010,2002,금호동3가,1344-39,2,53.11,16000
202010,1995,금호동3가,1265-41,2,47.76,16000
202010,1995,금호동3가,1265-41,-1,47.76,15000
202010,1997,금호동3가,15,5,48.4,16000
202010,1986,금호동4가,1161,-1,24.92,8980
202010,1986,금호동4가,1348,2,41.22,12707
202010,1998,금호동4가,1380,3,45.69,17500
202010,2013,옥수동,226-13,5,12.54,15000
202010,2013,옥수동,226-13,4,12.3,11000
202010,1987,옥수동,466,1,99.34,50000
202010,2012,성수동1가,656-1106,5,15.17,15634
202010,2006,성수동1가,331,3,84.57,19853
202010,1992,성수동1가,656-1824,4,54.59,27000
202010,2018,성수동1가,13-163,8,16.38,19000
202010,1982,성수동1가,685-185,2,58.58,20000
202010,2017,성수동1가,656-1080,2,28.425,27585
202010,2003,성수동1가,656-771,2,50.86,25000
202010,2007,성수동1가,14-67,5,47.04,22000
202010,2006,성수동1가,410-8,2,19.14,7926
202010,2007,성수동1가,668-114,4,77.16,60000
202010,2003,성수동1가,16-46,5,92.71,45000
202010,2004,성수동1가,668-44,3,51.16,26500
202010,2003,성수동1가,656-1074,4,55.3,27000
202010,1990,성수동1가,656-1805,2,36.54,18900
202010,1993,성수동1가,Feb-98,2,24.99,11243
202010,2018,성수동1가,13-163,5,16.38,18900
202010,1991,성수동1가,463-11,1,35,15670
202010,2013,성수동1가,656-28,3,39.28,28000
202010,2003,성수동1가,685-314,4,38.16,12600
202010,1990,성수동1가,656-944,3,52.06,28414
202010,2007,성수동1가,Jan-86,5,72.14,17000
202010,2017,성수동1가,656-1080,4,28.425,26414
202010,2016,성수동2가,299-178,4,28.16,25951
202010,2020,성수동2가,289-162,6,29.94,29000
202010,1983,성수동2가,590-1,1,49.68,25000
202010,2016,성수동2가,299-178,3,28.63,22000
202010,2016,성수동2가,289-203,3,22.84,21500
202010,2012,성수동2가,315-44,3,13.147,10902
202010,2017,성수동2가,299-167,5,29.1375,27585
202010,2012,성수동2가,321-58,3,29.57,20097
202010,2012,성수동2가,301-86,3,18.02,14756
202010,1978,성수동2가,336-2,3,43.97,9450
202010,2016,성수동2가,299-29,6,29.975,23500
202010,1985,성수동2가,269-236,3,51.3,18560
202010,2000,성수동2가,416-4,1,57.16,22024
202010,2016,성수동2가,299-178,5,28.16,26700
202010,2018,성수동2가,269-105,4,51.94,30000
202010,2016,성수동2가,289-198,4,27.21,23000
202010,2016,송정동,73-547,4,33.01,25000
202010,2016,송정동,73-783,6,47.82,39000
202010,2015,송정동,66-51,3,31.4,23487
202010,2018,송정동,67-25,5,29.05,23500
202010,2018,송정동,67-25,3,29.05,24000
202010,2018,송정동,67-25,4,17.48,11500
202010,2003,용답동,Jun-71,2,56.2,25487
202011,2003,하왕십리동,994-13,1,52.92,33000
202011,2012,홍익동,302-3,2,15.07,10743
202011,2012,홍익동,302-3,4,15.43,15634
202011,2012,홍익동,364,2,13.88,14707
202011,1995,도선동,315,4,123.64,50000
202011,2012,도선동,314,4,14.83,17926
202011,2012,도선동,314,3,14.5,13200
202011,2013,마장동,800-1,4,23.45,17597
202011,2007,마장동,388-43,4,63.01,11500
202011,2019,마장동,815-8,3,24.36,25000
202011,2007,마장동,388-43,2,17.07,15000
202011,2016,마장동,566-31,3,29.07,22000
202011,2014,마장동,564-11,5,54.53,31000
202011,2013,마장동,797-19,4,14.83,18560
202011,2013,마장동,399-57,2,12.33,13243
202011,1991,사근동,309-108,1,29.8,24414
202011,1981,사근동,291-32,1,47.9,19000
202011,2006,사근동,213-20,5,19.62,5500
202011,2003,행당동,1-32,3,44.76,20987
202011,1987,행당동,04-12,1,43.05,20000
202011,1989,행당동,134-8,2,24.24,10743
202011,2013,행당동,168-7,5,16.22,18560
202011,2005,행당동,01-24,3,79.51,13000
202011,2003,행당동,4-34,4,16.69,9000
202011,2002,행당동,297-7,3,36.56,25000
202011,2002,행당동,1-38,2,22.21,17634
202011,2011,행당동,317-132,2,73.79,30450
202011,1998,행당동,313-44,1,54.18,26700
202011,2006,행당동,305-23,1,73.4,2500
202011,2021,행당동,138-51,4,29.98,20000
202011,2018,행당동,286-25,9,14.058,18500
202011,2012,응봉동,228-55,2,74.98,25000
202011,2003,응봉동,193-119,5,51.01,20000
202011,1994,응봉동,193-12,3,70.2,25000
202011,2002,응봉동,264-93,4,57.52,15750
202011,1994,응봉동,265-53,-1,51.24,11926
202011,1992,금호동1가,132-23,-1,59.55,12743
202011,1996,금호동1가,159,3,32.04,16926
202011,1999,금호동1가,41,4,40.07,12780
202011,1999,금호동1가,41,4,40.07,12780
202011,1993,금호동1가,53,3,59.4,20000
202011,1997,금호동1가,5,3,44.04,15750
202011,1991,금호동2가,501-68,3,40.15,13000
202011,1993,금호동3가,127,2,44.84,15000
202011,2005,금호동3가,937,3,45.95,19000
202011,2012,금호동3가,9,2,21.1,9000
202011,2006,금호동3가,192-1,2,61.29,29000
202011,1995,금호동3가,616,1,31.76,6000
202011,1995,금호동3가,616,-1,20.25,6000
202011,1992,금호동3가,1265-10,1,30.51,15000
202011,1997,금호동3가,814,3,26.31,10743
202011,1995,금호동3가,616,2,42.36,13000
202011,1996,금호동3가,981,1,51.41,15750
202011,2019,금호동3가,131-1,1,26.4,15000
202011,1991,금호동3가,176-1,1,32.64,13000
202011,2013,옥수동,226-13,1,13.97,6500
202011,1997,옥수동,517-11,5,39.02,21487
202011,2008,옥수동,227-6,3,60,33731
202011,1992,옥수동,297,3,59.04,29400
202011,2008,옥수동,227-6,3,60,46902
202011,1991,성수동1가,236-1,1,42.57,15000
202011,1993,성수동1가,131,1,48.51,16800
202011,2001,성수동1가,685-251,4,33.97,18000
202011,2006,성수동1가,168,4,52.64,21000
202011,2007,성수동1가,318,3,82.4,27300
202011,2017,성수동1가,656-1040,6,26.42,26250
202011,2012,성수동1가,656-700,5,16.52,12500
202011,2017,성수동1가,656-1040,6,28.44,21804
202011,1990,성수동1가,656-1806,2,36.48,21000
202011,1983,성수동1가,656-1576,1,40.29,12780
202011,2012,성수동1가,656-1204,4,29.58,22073
202011,2016,성수동1가,656-572,5,29.99,27000
202011,2012,성수동1가,656-1204,4,29.58,22073
202011,1978,성수동1가,685-260,2,81.22,30000
202011,2003,성수동1가,16-43,5,74.76,37000
202011,2011,성수동2가,299-51,4,24.62,16634
202011,1978,성수동2가,289-304,2,59.27,23500
202011,2000,성수동2가,416-4,-1,62.66,14500
202011,2016,성수동2가,299-177,3,28.42,21000
202011,2007,성수동2가,591-10,4,38.28,22024
202011,1986,성수동2가,269-13,1,49.23,17634
202011,2017,성수동2가,289-82,3,27.74,23000
202011,2012,성수동2가,321-52,4,25.56,22317
202011,2016,성수동2가,299-177,6,29.67,23000
202011,2006,성수동2가,331-171,3,28.86,10000
202011,2016,성수동2가,299-178,5,28.63,23000
202011,2014,성수동2가,299-82,2,16.91,10000
202011,2014,성수동2가,299-194,4,29.84,21024
202011,2016,성수동2가,299-178,4,28.63,24000
202011,2014,성수동2가,299-82,3,14.21,8900
202011,2016,성수동2가,299-177,4,29.24,22500
202011,2017,성수동2가,299-167,6,29.1375,23000
202011,1986,성수동2가,269-9,2,51.57,13500
202011,2016,성수동2가,289-167,4,16.93,13650
202011,2004,성수동2가,19-20,4,71.55,21487
202011,2012,성수동2가,321-64,3,18.15,12000
202011,2018,송정동,67-25,5,28.64,25500
202011,2018,송정동,67-25,3,17.48,11500
202011,2013,송정동,72-113,3,34.32,15000
202011,2018,송정동,67-25,4,29.05,24000
202011,2018,송정동,67-25,2,17.48,11500
