BuildYear,DealYear,DealMonth,DealDay,Dong,Jibun,Deposit,Apartment_Name,Monthly_Rent,Area_for_ExclusiveUse,Regional_Code,Floor
2019,2020,5,27,상봉동,85-5,"17,000",아크로팰리스,0,13.96,11260,5
2020,2020,5,27,상봉동,107-31,"18,000",동일캐슬,0,17.01,11260,10
2002,2020,5,28,상봉동,103-11,"15,000",연세마을,0,36.82,11260,2
2015,2020,5,28,상봉동,124-6,"5,000",루미에르빌,80,46.84,11260,3
2004,2020,5,29,상봉동,106-15,"7,000",화성빌딩,70,71.61,11260,6
2014,2020,5,30,상봉동,246-1,"17,000",와이제이(YJ)트비동,0,48.93,11260,3
2016,2020,5,30,상봉동,234-2,"16,000",대성예가,0,64.4,11260,6
2010,2020,5,30,상봉동,124-95,"5,000",(124-95),40,31.44,11260,5
2018,2020,5,30,상봉동,190-45,"24,000",리더스타운,0,29.22,11260,3
2018,2020,5,30,상봉동,85-1,"26,000",솔렌시아3(85-1),0,45.91,11260,8
2018,2020,5,30,상봉동,105-12,"17,000",미소플러스(105-12),0,19.8,11260,8
2017,2020,5,30,상봉동,102-37,"19,500",대성쉐르빌(102-37),0,26.15,11260,10
2014,2020,5,30,상봉동,125-11,"4,000",(125-11),85,62.527,11260,4
2015,2020,5,2,중화동,275-8,"22,000",퍼스티안,0,55.12,11260,3
2003,2020,5,2,중화동,86-8,"17,000",화수분빌리지(104),0,43.62,11260,5
2020,2020,5,2,중화동,332-25,"22,200",현진홈타운(332-25),0,27.3,11260,2
2019,2020,5,4,중화동,323-18,"7,578",송학에버빌,40,56.91,11260,4
2019,2020,5,4,중화동,323-18,"7,578",송학에버빌,50,56.91,11260,2
2019,2020,5,4,중화동,317-8,"16,000",더하우스도도,0,24.24,11260,4
2019,2020,5,4,중화동,323-18,"6,264",송학에버빌,35,47.04,11260,5
2014,2020,5,4,중화동,110-51,"22,000",세종에코그린(110-51),0,54.64,11260,4
2014,2020,5,4,중화동,110-51,"19,000",세종에코그린(110-51),0,44.97,11260,2
2020,2020,5,5,중화동,332-25,"23,300",현진홈타운(332-25),0,27.34,11260,5
1985,2020,5,5,중화동,1-1,"16,000",대명,0,84,11260,2
2019,2020,5,6,중화동,323-18,"6,264",송학에버빌,35,47.04,11260,6
2019,2020,5,6,중화동,323-18,"5,388",송학에버빌,40,40.47,11260,6
2015,2020,5,6,중화동,328-1,"22,000",서림캐슬,0,38.82,11260,5
2019,2020,5,7,중화동,323-18,"6,264",송학에버빌,35,47.04,11260,3
2015,2020,5,7,중화동,148-81,"23,000",(148-81),0,53.55,11260,4
2018,2020,5,7,중화동,320-85,"30,000",모두&토토,0,64.45,11260,5
2016,2020,5,7,중화동,302-63,"23,500",마레빌,0,47.85,11260,2
2016,2020,5,7,중화동,4-2,"8,000",제이드빌,0,41.32,11260,2
2019,2020,5,8,중화동,323-64,700,오성빌,55,17.63,11260,4
2017,2020,5,9,중화동,330-3,"17,500",동영하우스,0,29.49,11260,2
2013,2020,5,9,중화동,319-26,"12,000",윤하빌리,0,32.39,11260,2
2015,2020,5,10,중화동,456,"25,100",주함해븐빌,0,52.48,11260,4
2019,2020,5,11,중화동,325-54,"31,900",더플러스,0,56.64,11260,3
2018,2020,5,12,중화동,457,"1,500",중화동힐스페이스,80,37,11260,6
1993,2020,5,12,중화동,30-3,"2,000",반석주택,45,30.21,11260,2
2012,2020,5,13,중화동,290-3,"16,500",IS도시형생활주택,0,40.67,11260,5
2014,2020,5,14,중화동,157-17,"2,000",미성중화B,45,23.31,11260,6
1977,2020,5,14,중화동,326-107,"6,500",(326-107),0,35.49,11260,2
1985,2020,5,14,중화동,1-1,"12,000",대명,25,97.44,11260,2
1985,2020,5,14,중화동,1-1,"12,000",대명,25,97.44,11260,2
2019,2020,5,15,중화동,208-16,"14,700",더샤이닝,0,12.06,11260,11
2019,2020,5,15,중화동,208-16,"14,700",더샤이닝,0,11.16,11260,11
2017,2020,5,15,중화동,30-8,"26,000",사르데냐,0,39.24,11260,4
2019,2020,5,15,중화동,208-16,"14,700",더샤이닝,0,11.16,11260,12
2012,2020,5,15,중화동,326-1,"20,500",드림하우스,0,41.88,11260,3
2020,2020,5,15,중화동,332-25,"23,000",현진홈타운(332-25),0,27.3,11260,4
2018,2020,5,15,중화동,457,"4,000",중화동힐스페이스,55,30,11260,5
2019,2020,5,15,중화동,208-16,"14,700",더샤이닝,0,11.16,11260,14
2003,2020,5,15,중화동,274-12,"15,000",우림아트빌,0,53.46,11260,1
2003,2020,5,16,중화동,301-19,"10,000",세종샤인빌,14,64.3,11260,4
2016,2020,5,18,중화동,330-42,"23,500",플레이스원,0,42.721,11260,3
1996,2020,5,18,중화동,110-32,500,부림빌라,30,55.48,11260,3
2016,2020,5,19,중화동,326-139,"10,000",한솔아트빌(326-139),0,29.7,11260,1
2012,2020,5,19,중화동,320-83,"15,000",덕산맨션,0,37.91,11260,4
2015,2020,5,20,중화동,456,"2,000",주함해븐빌,63,28.05,11260,6
2019,2020,5,21,중화동,314-4,"35,000",마더캐슬,0,54.42,11260,4
2020,2020,5,21,중화동,309-90,"26,200",(309-90),0,37.11,11260,3
1986,2020,5,23,중화동,195-2,"25,000",우성타운,0,75.19,11260,3
2018,2020,5,23,중화동,457,"17,500",중화동힐스페이스,0,31.23,11260,3
2016,2020,5,23,중화동,299-76,"15,000",(299-76),0,38.1,11260,2
2020,2020,5,23,중화동,325-46,"41,000",우연캐슬,0,59.33,11260,2
1983,2020,5,25,중화동,122,"18,000",이화연립가동,0,80.02,11260,3
2013,2020,5,25,중화동,293-8,500,이레주택(293-8),35,15,11260,2
1980,2020,5,26,중화동,145-1,"13,000",무궁화연립,0,51.17,11260,2
2002,2020,5,26,중화동,281-29,"21,000",세종하이빌A동,0,60.61,11260,1
2008,2020,5,26,중화동,151-1,"23,000",w-캐슬,0,60.02,11260,2
2019,2020,5,26,중화동,317-8,"22,000",더하우스도도,0,29.57,11260,2
2019,2020,5,28,중화동,312-90,"31,500",우리들하우스,0,41.57,11260,4
2018,2020,5,29,중화동,309-15,"16,500",디스커버리나인,0,23.49,11260,5
2017,2020,5,30,중화동,326-105,"23,500",세종에코그린,0,59.28,11260,3
1983,2020,5,30,중화동,123,"15,000",이화연립,0,82.43,11260,2
2020,2020,5,31,중화동,306-20,"23,500",현진홈타운,0,23.46,11260,5
2020,2020,5,1,묵동,237-118,"4,000",천우네오젠,40,28.6,11260,6
2012,2020,5,1,묵동,171-29,500,(171-29),45,12.42,11260,7
2012,2020,5,1,묵동,171-29,500,(171-29),45,12.42,11260,7
2012,2020,5,1,묵동,171-29,500,(171-29),45,12.42,11260,7
2015,2020,5,1,묵동,395,"28,000",브라운캐슬(395),0,42.52,11260,2
2017,2020,5,1,묵동,171-25,"10,000",(171-25),35,29.9,11260,6
2002,2020,5,1,묵동,248-50,500,세종그린빌,35,64.06,11260,1
2012,2020,5,2,묵동,245-9,"25,000",양지그린빌(245-9),0,59.09,11260,4
2013,2020,5,2,묵동,156-36,"14,000",서림캐슬,0,25.75,11260,5
2012,2020,5,2,묵동,245-9,"25,000",양지그린빌(245-9),0,59.09,11260,4
1991,2020,5,2,묵동,166-30,"12,000",정광,0,35.88,11260,3
2019,2020,5,3,묵동,240-55,"8,018",시온아트빌,50,57.27,11260,2
2019,2020,5,3,묵동,240-55,"7,490",시온아트빌,63,53.5,11260,4
2019,2020,5,3,묵동,240-55,"8,188",시온아트빌,46,54.64,11260,6
2019,2020,5,3,묵동,240-55,"6,003",시온아트빌,36,37.23,11260,5
2019,2020,5,3,묵동,240-55,"8,188",시온아트빌,56,54.64,11260,2
2019,2020,5,3,묵동,240-55,"7,490",시온아트빌,51,53.5,11260,5
2019,2020,5,3,묵동,240-55,"8,188",시온아트빌,58,54.64,11260,5
2019,2020,5,3,묵동,240-55,"8,018",시온아트빌,52,57.27,11260,3
2019,2020,5,4,묵동,240-55,"5,411",시온아트빌,31,33.56,11260,5
2019,2020,5,4,묵동,240-55,"8,188",시온아트빌,44,54.64,11260,2
